conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,daerah,label
"1,98E+18",Wed Oct 15 06:41:21 +0000 2025,0,@budi_nugraha86 @somexthread Ini bagus bgt tarok di depan sekolah klo ortunya gasadar dan gabisa baca mending balek tk aja,"1,98E+18",,budi_nugraha86,in,,0,0,0,https://x.com/undefined/status/1978350467135439108,"1,78E+18",,Kabupaten_Jember,
"1,98E+18",Wed Oct 15 06:41:21 +0000 2025,0,WTS WTB APP PREMIUM ‍️ NETFLIX DISNEY VIU WETV PICSART SPOTIFY PRIME VIDIO YOUTUBE CANVA LOKLOK CAPCUT WETV DAZZCAM SCRIBD HBO WATTPAD CHATGPT CAMSCANNER MEITU yuk mampirr akakk ᨵ order wa: https://t.co/kwXA05kIDs Panas sekolah #zonauang #zonajajan #PatrickOut https://t.co/PoD1eSnyGw,"1,98E+18",https://pbs.twimg.com/media/G3SDQfMbIAAlHmZ.jpg,,en,,0,0,0,https://x.com/undefined/status/1978350464673472810,"4,45E+09",,Kabupaten_Jember,
"1,98E+18",Wed Oct 15 06:41:18 +0000 2025,0,De ganar millones como gurú fitness a ser repartidora para vivir: la historia de Susan Powter. Conocé más https://t.co/cbGM0SU0IK,"1,98E+18",,,es,,0,0,0,https://x.com/undefined/status/1978350454409929039,65463088,,Kabupaten_Jember,
"1,98E+18",Wed Oct 15 06:41:18 +0000 2025,0,harusnya kamu jadi guru olahragaku pas aku sd kak biar aku jadi ikut pertandingan voli masa itu https://t.co/rXSecpTFfU,"1,98E+18",https://pbs.twimg.com/media/G3SDQA9a4AAGVHz.jpg,,in,,0,0,0,https://x.com/undefined/status/1978350453550199185,"1,73E+18",,Kabupaten_Jember,
"1,98E+18",Wed Oct 15 06:41:17 +0000 2025,0,temen gua belajar bahasa minang tp nanya gpt alhasil he's being foooled by gpt haha,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978350449922031930,"1,39E+18",,Kabupaten_Jember,
"1,98E+18",Wed Oct 15 07:00:20 +0000 2025,0,#SahabatBawaslu Podcast Literasi Demokrasi (POSISI) Bawaslu Kabupaten Sragen hadir kembali ini ! Ayo Saksikan!Pada kesempatan ini akan membahas tentang? P2P di Tengah Gempuran Efisiensi Saksikan di youtube Bawaslu Kabupaten Sragen https://t.co/4HSHf3Dr13,"1,98E+18",https://pbs.twimg.com/amplify_video_thumb/1978355163565072384/img/feBWapFlpDh6pQ7b.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355240844898589,"9,41E+17",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:19 +0000 2025,0,@jmcperezperez @HerreraenCOPE Pérez serán bobos en cambio tu Gurú es facha como tú.,"1,98E+18",,jmcperezperez,es,,0,0,0,https://x.com/undefined/status/1978355237678170532,"7,29E+17",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:17 +0000 2025,0,@KenapeAje @yngwieocalasty1 @DedynurPalakka @Uki23 @sahaL_AS @TeddGus @Fahrihamzah @budimandjatmiko @islah_bahrawi @Dennysiregar7 Pendidikan tinggi mencerminkan akses pengetahuan bukan ukuran kecerdasan absolut tapi exit poll Indikator menunjukkan 41% dukungan AMIN dari sarjana ke atas. Banyak akademisi PhD mendukung Anies karena analisis kritis terhadap dinasti politik yang rasional meski berbeda,"1,98E+18",,KenapeAje,in,,0,1,0,https://x.com/undefined/status/1978355230220984524,"1,72E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:17 +0000 2025,0,oot tapi gua jadi keinget waktu smp... gua dimarahin gegara gak ikutan acara natal sekolah sama bokap,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355228379345272,"7,24E+17",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:13 +0000 2025,0,stop guys tau kok tekpang gk belajar gizi sebagaimana anak gizi seharusnya.. tp udh gak si.. over bgt ini jadi banyak haters TEKPANG garagara mbg kontol,"1,98E+18",,bouulevard,in,,0,0,0,https://x.com/undefined/status/1978355211782525393,"1,77E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:08 +0000 2025,0,https://t.co/9mMAst6r9c JAKARTA Banyak siswa di SMAN 1 Cimarga Jawa Barat berhenti sekolah (mogok) karena ingin kepala sekolahnya dipecat. Ini https://t.co/YWeAGaAstE} https://t.co/NZObyjFofE,"1,98E+18",https://pbs.twimg.com/media/G3SHkFiW8AAzXyG.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355192270639574,"2,59E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:07 +0000 2025,0,Jangan pacaran sama anime dulu harus fokus akademik kesuksesan dan pendidikan,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355187405164571,"1,6E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:06 +0000 2025,0,PREDICCIÓN PARA EL PARTIDO ALEXANDER KOVACEVIC VS CAMILO UGO CARABELLI &amp;#8211; 15 DE OCTUBRE DE 2025 Predicción Explosiva: 5 Razones para Apostar por Camilo Ugo Carabelli en su Duelo contra Alexander Kovacevic... Leer mas: https://t.co/aCnPTscFx8,"1,98E+18",,,es,,0,0,0,https://x.com/undefined/status/1978355183361945607,"1,83E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:05 +0000 2025,0,@guru_mha アニメが毎週放送されるたびに落書きという名の豪華告知イラストは約束されているので ！！,"1,98E+18",,guru_mha,ja,,0,0,0,https://x.com/undefined/status/1978355180052619572,"4,02E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:05 +0000 2025,0,@dngcze Gregor je pouhé motoristické hovado. Ať se sám podívá na svého guru Klause který pochází u velmi kované komunistické rodiny. Jeho fotr vyhazoval s milicí vlastníky firem a zabavoval jim majetky. Ani se nezmiňuji o jeho orientaci. No a narcistický nácek Turek je už poslední kapka,"1,98E+18",,dngcze,cs,,0,0,0,https://x.com/undefined/status/1978355180035822036,"1,42E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:03 +0000 2025,1,Mulai Januari 2026 sebanyak 13 sekolah terutama Sekolah Dasar di Singapura akan menerapkan model dapur terpusat untuk kantin sekolah mereka. Baca di sini: https://t.co/nurvLzrStN ~TA #MBG #Singapura https://t.co/MrgeUXY3gv,"1,98E+18",https://pbs.twimg.com/media/G3SHij7acAAWNzc.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355172154703914,23343960,,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:01 +0000 2025,0,@peter_porker_25 @Dagads_ Public lo adi saradaga fun ga assalu ledu guru serious ga ne undi natoh ala unte nachadu simple asalu ala behave chese ammai ne nenu deggara tesukovali kada okavella vachina iddari mentality ki Ela unte bhaguntado Dani batti naduchukuntaru,"1,98E+18",,peter_porker_25,in,,0,0,0,https://x.com/undefined/status/1978355163543814391,"7,74E+17",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:01 +0000 2025,0,Day 1 Belajar Ngisi BBM Self Service di Pertamina #IsiBensin #IsiBBM #Selfservice #PomBensin https://t.co/1Y9liohGpb,"1,98E+18",https://pbs.twimg.com/amplify_video_thumb/1978298082279534592/img/fns1y0U-KnaBOjJK.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355161971175505,"1,82E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:01 +0000 2025,0,Kira-kira apa ya buku favorit mereka? Yuk cari tahu di Siniar Rolasan yang sudah tayang di kanal Youtube kami️ #rolasan #podcast #siniar #buku #perpusbungkarno #perpusnas #literasi https://t.co/uX4oSKaJz9,"1,98E+18",https://pbs.twimg.com/amplify_video_thumb/1978263128694837248/img/xRXH1I05934rGpvV.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355161262334401,"1,26E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:00 +0000 2025,0,@peutmevoir riyall engga aku belajar bakor juga deh ntar malem sama belajar kita,"1,98E+18",,peutmevoir,in,,0,0,0,https://x.com/undefined/status/1978355160523952150,"1,31E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:00:00 +0000 2025,10,K-Pop nggak cuma jual musik tapi jualan emosi. Dari rasa kagum mereka ubah jadi nilai ekonomi dan juga dari fandom jadi mesin bisnis global. Cocok buat brand modern untuk kita belajar bagaimana membangun loyalitas dengan pelanggan #indibiz #indibizJBN https://t.co/qOudMBcHMh,"1,98E+18",https://pbs.twimg.com/media/G3RzGBdbMAA_MYP.jpg,,in,,0,0,6,https://x.com/undefined/status/1978355157219086504,"1,67E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:57 +0000 2025,0,@txtfromjogja Kudunya gaji guru jg ikut naik sih ini,"1,98E+18",,txtfromjogja,in,,0,0,0,https://x.com/undefined/status/1978355145768386986,"1,13E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:54 +0000 2025,0,Gue setuju emang bahwa level Indonesia belum di level layak lolos piala dunia. Cuma gue lihat kualitas pemain indo ini bisa banget lolos ke round 5 loh agak disayangkan pas lawan arab malah eksperimen line up . Sih patrick anjing,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355135173509579,"1,12E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:51 +0000 2025,0,You ve got to deal with it or put up with it. That s what makes a top trader or guru truly respectable. We gotta protect our capital and win regardless of how the market does. That's why only 5% people make money consistently for a decade according to past statistics.,"1,98E+18",,,en,,0,0,0,https://x.com/undefined/status/1978355120581566676,"1,59E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:51 +0000 2025,0,Kamis tanggal 08 Oktober 2025 bertempat di TK Negeri 12 Sabang telah dilaksanakan kegiatan peninjauan langsung progres pembangunan TK Negeri 12 Sabang yang termasuk dalam bantuan pemerintah Program Revitalisasi Satuan Pendidikan Tahun 2025. https://t.co/mYmRvWz3Rt,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355118950006963,"1,37E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:50 +0000 2025,0,@Luffy_Marz @tempodotco Ya karena itu jangan nutup mata hanya karena tempat yang katanya belajar agama . Sekecil apapun kasusnya.,"1,98E+18",,Luffy_Marz,in,,0,0,0,https://x.com/undefined/status/1978355114462134329,"1,43E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:49 +0000 2025,0,@24xJam Seharusnya kalau kepala dipecat karena masalah mendisiplinkan murid semua guru harus dipecat bersama. Sy yakin semua guru pasti setuju,"1,98E+18",,24xJam,in,,0,0,0,https://x.com/undefined/status/1978355114298482919,"1,73E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:49 +0000 2025,0,@somexthread Berarti pola pikir dia sekolah boleh merokok selagi damai aman dan tidak ada ke gaduhan ya berarti klo misal rumah dia di masukin banyak orang selagi aman damai tentram gapapa ya pak,"1,98E+18",,somexthread,in,,0,0,0,https://x.com/undefined/status/1978355113866523043,"1,89E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:46 +0000 2025,14,https://t.co/bSHUVuSTaY Bu !DA Gu12u Tuban https://t.co/5hqsG08CCS https://t.co/FHipBCYlv5,"1,98E+18",https://pbs.twimg.com/media/G3SHeQBbEAAcADh.jpg,,in,,0,0,13,https://x.com/undefined/status/1978355098330788022,"1,95E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:45 +0000 2025,0,@BlakeXavia @PKSejahtera Dari 2017 dia PKS . Sebelumnya dia PPP . Saat dia perkosa Siswa SMA di Pandeglang dia masih PPP,"1,98E+18",,BlakeXavia,in,,0,0,0,https://x.com/undefined/status/1978355095361200257,"1,68E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:40 +0000 2025,0,@picoez Aseekk... Sekolah libuurr..,"1,98E+18",,picoez,in,,0,0,0,https://x.com/undefined/status/1978355074620436631,"1,95E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:39 +0000 2025,0,@kegblgnunfaedh Apakah setelah kepala sekolahnya lengser si murid yg merokok disekolah itu masih sekolah juga disekolah itu...? Apakah anak merokok disekolah tdk kena sanksi dan bisakah dia berobah jadi lebih baik setelah masalah itu...? Coba aja tanya sama mamaknya... https://t.co/vNq5TsrAgz,"1,98E+18",https://pbs.twimg.com/media/G3SHc8nagAAhKpQ.png,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1978355070199644599,"1,93E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:38 +0000 2025,0,@lookweflysohigh masih ada gak sih itu kampus apa udah tenggelam,"1,98E+18",,lookweflysohigh,in,,0,1,0,https://x.com/undefined/status/1978355066420552132,"9,89E+17",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:37 +0000 2025,0,@zoelfick Secara tidak langsung. Pak gub memunculkan persepsi di masyarakat bahwa merokok di sekolah itu benar Siapa yg menegurnya menjadi salah,"1,98E+18",,zoelfick,in,,0,0,0,https://x.com/undefined/status/1978355063841014154,"1,42E+09",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:32 +0000 2025,0,@abu_waras Kepala sekolah,"1,98E+18",,abu_waras,in,,0,0,0,https://x.com/undefined/status/1978355042215235905,"1,14E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:32 +0000 2025,0,Semarang Dalam rangka meningkatkan kualitas pelayanan publik dan memperkuat pemahaman terhadap pencegahan maladministrasi Rumah Tahanan Negara (Rutan) Kelas IIB Wonosobo mengikuti kegiatan Sosialisasi Opini Ombudsman Republik Indonesia tentang Penilaian Maladministrasi https://t.co/01HxgHsnQJ,"1,98E+18",https://pbs.twimg.com/media/G3SHbRpaoAAgqRx.jpg,RutanWonosobo,in,,0,1,0,https://x.com/undefined/status/1978355042059973084,"1,38E+09",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:31 +0000 2025,0,pondok2 yg spp nya murah aja masih banyak santri yg nunggak. di pondok2 yg spp nya mahal juga ada banyak santri yg nunggak dari awal masuk dan gak terbayarkan sampe mereka lulus. imo sekolah yg orientasi nya bisnis tuh ga nyasar low incomers.. ga akan dapet untung.,"1,98E+18",,sweetkeyos,in,,0,0,0,https://x.com/undefined/status/1978355035730743629,"2,17E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:29 +0000 2025,0,i've been saying kalo banyak oknum yg jadiin pesantren utk keuntungan sendiri (predator2 jahat dkk) tapi bukan berarti semua pesantren gitu.. banyak pondok yg mewadahi orang2 kurang mampu utk bisa tetep sekolah dan berilmu dg spp semampunya bahkan ga jarang yg gratis.. https://t.co/KQGgUFHl4I,"1,98E+18",https://pbs.twimg.com/media/G3SHaTQbAAAwUT3.jpg,,in,,0,1,0,https://x.com/undefined/status/1978355030198497596,"2,17E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:29 +0000 2025,0,KPM junjung titah Raja Permaisuri Agong wujudkan persekitaran selamat di institusi pendidikan https://t.co/NtFkY6uerz #BernamaNews https://t.co/nBinVx0hlW,"1,98E+18",https://pbs.twimg.com/media/G3SHIJFb0AAc8Qv.jpg,,in,,0,1,1,https://x.com/undefined/status/1978355026981466215,"1,07E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:28 +0000 2025,0,@PensilAajaib Siswa nya dikeluarkan gak Pak? Klo gak malah makin banyak siswa2 bodoh goblok yg melanggar peraturan merokok di sekolah,"1,98E+18",,PensilAajaib,in,,0,0,0,https://x.com/undefined/status/1978355022812385319,61461720,,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:26 +0000 2025,0,Ibu Ini Gak Rela Anaknya Di Tampar Karena Udud Terus Yang Mau Jadi Guru Anak Ibu Siapa Mana Ada Yang Mau Buk Saya Sih Tim Ibu Guru #guru #viral #sma #gurutiktok #anaksekolah https://t.co/vQJrgIkAXz,"1,98E+18",https://pbs.twimg.com/ext_tw_video_thumb/1978354988868141056/pu/img/e89ee87-LGfWv6bF.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355015497482710,"2,17E+09",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:25 +0000 2025,1,Ahmad Sahroni resmi meraih gelar Doktor Ilmu Hukum dari Universitas Borobudur setelah berhasil mempertahankan disertasi berjudul Pemberantasan Korupsi Melalui Prinsip Ultimum Remidium: Suatu Strategi Pengembalian Kerugian Keuangan Negara. #viral #ahmadsaroni #gelardoktor https://t.co/N1zAGn75Px,"1,98E+18",https://pbs.twimg.com/amplify_video_thumb/1978354614404800512/img/KD90FNah8OqpUGAe.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355010342654065,"4,83E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:24 +0000 2025,0,damn wakunya belajar figma,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355008899878917,"1,74E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:22 +0000 2025,0,@odjie85 @tvOneNews Lha dsr oon itu kan mrk ga mnt tp pemerintah yg mau beri. Lain soal kalau seandainya mrk bikin proposal mnt bantuan dr pemerintah. Ayo kamu sekolah lg jangan cuman punya ijazah tp otak benalu,"1,98E+18",,odjie85,in,,0,0,0,https://x.com/undefined/status/1978355000758718741,"1,53E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:20 +0000 2025,0,Kamis tanggal 09 Oktober 2025 bertempat di TK Negeri 5 Sabang telah dilaksanakan kegiatan peninjauan langsung progres pembangunan TK Negeri 5 Sabang yang termasuk dalam bantuan pemerintah Program Revitalisasi Satuan Pendidikan Tahun 2025. https://t.co/c8XncpEuV2,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354992474906862,"1,37E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:18 +0000 2025,0,@randomable_ Berat jadi guru....mau menegakkan disiplin malah berhadapan dg hukum.,"1,98E+18",,randomable_,in,,0,0,0,https://x.com/undefined/status/1978354981276188885,"1,88E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:15 +0000 2025,0,@Farandd3f @tanyarlfes kasian siswa siswa yg kena intimidasi atas dasar solidaritas,"1,98E+18",,Farandd3f,in,,0,0,0,https://x.com/undefined/status/1978354971008516220,"1,31E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:15 +0000 2025,1,@LexWu_13 Selamat tinggal pendidikan moral dan norma kesusilaan... Selamat datang generasi hedonis dan pragmatis... Mental tempe!!!,"1,98E+18",,LexWu_13,in,,0,0,0,https://x.com/undefined/status/1978354970412872187,"1,59E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:13 +0000 2025,0,@maspay19 @ainunnajib Kamu pernah belajar fikih? Bagaimana status Presiden bagi seorang Muslim? NU ngugemi istilah Waliyyul Amri ad-Dharuriy bis Syaukah,"1,98E+18",,maspay19,in,,0,0,0,https://x.com/undefined/status/1978354963131584749,"1,62E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:12 +0000 2025,0,@AndradaAda11 Sunt tare curios câţi susţinători vor ieşi în stradă când va fi arestat Guru.,"1,98E+18",,AndradaAda11,ro,,0,0,0,https://x.com/undefined/status/1978354956450115928,"1,86E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:09 +0000 2025,0,@urikaeureka @afrizal_rustan @ygtbtv @makinkembali Gaji 13+14 dikira buat guru yg udah puluhan tahun kerja kali ya? Tolol emang tolol,"1,98E+18",,jaehaynam,in,,0,0,0,https://x.com/undefined/status/1978354945003868538,"1,59E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:09 +0000 2025,1,Polis mengesahkan senjata tajam yang dirampas daripada suspek kes bunuh pelajar perempuan berusia 16 tahun di sebuah sekolah di Bandar Utama Petaling Jaya pada semalam dibeli secara dalam talian. Ketua Polis Selangor Datuk Shazeli Kahar berkata senjata berkenaan iaitu pisau https://t.co/PGoUKi3Vwf,"1,98E+18",https://pbs.twimg.com/media/G3SHVW6bsAAN-Ww.jpg,,in,,0,1,3,https://x.com/undefined/status/1978354944194580659,18714463,,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:08 +0000 2025,0,@libelousnine @Saffronlanyard @anubhavgupta_ji Traditionally Shankaracharya positions are filled by Brahmin scholars selected through guru-shishya parampara emphasizing lifelong Vedic immersion and samskaras typically nurtured in Brahmin families. This creates de facto dominance via cultural and educational continuity not,"1,98E+18",,libelousnine,en,,0,1,0,https://x.com/undefined/status/1978354940444864871,"1,72E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:08 +0000 2025,0,Mau salaman gampar2an juga terserah alu. Kita mah sama yg lebih tua atau dituakan cium tangan dan nunduk. Bukan kalah tapi tadzim. Gitu aja kok repot. Di militer juga ada biasanya disebut Pendidikan Kewiraan. Itu juga pelajaran adab.,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354939081429207,"3,01E+09",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:02 +0000 2025,0,47 soal dan jawaban essay agama kepercayaan kelas 3 semester 1 (Kurikulum Merdeka 2025). Klik untuk melihat pembahasan lengkap dan kunci jawaban menarik! https://t.co/x4rhDD20Wq,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354917019410770,"1,16E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:59:00 +0000 2025,1,@somexthread Riding the wave mengharapkan jabatan kepala sekolah wkwkwkw,"1,98E+18",,somexthread,in,,0,0,0,https://x.com/undefined/status/1978354905887784989,"1,55E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:48 +0000 2025,2,@pinkthestar Pas si spp deeptalk sama mamanya pelukan gasii yg pas pulang sekolah itu yg bahas tth mata?,"1,98E+18",,pinkthestar,in,,0,1,0,https://x.com/undefined/status/1978354854775955889,"1,38E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:47 +0000 2025,0,@abu_waras Pasti ada yang memprovokasi siswa.,"1,98E+18",,abu_waras,in,,0,0,0,https://x.com/undefined/status/1978354853073031454,"2,31E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:47 +0000 2025,0,terus guru ditindak gegara menegur siswanya yang jelas-jelas salah. ideologi macam apa ini? nilai-nilai kyk gini dinormalisasi. bener2 bikin cemas,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354850409693234,"1,66E+09",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:46 +0000 2025,0,@Venomous_Snow Berarti belum bisa ikut daftar ppg kak. Soalnya di data diri sepertinya harus mencantumkan nomor ijazah. Coba ditanyakan ke kampus aja ya kak.,"1,98E+18",,Venomous_Snow,in,,0,0,0,https://x.com/undefined/status/1978354848903950813,"4,83E+09",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:46 +0000 2025,0,@Piyusaja2 Mukanya aja ga cocok sekolah.,"1,98E+18",,Piyusaja2,in,,0,0,0,https://x.com/undefined/status/1978354847406538764,"1,51E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:43 +0000 2025,0,kuliah 1 5 tahun ini gaada tugas yang bikin aku nangis yang bikin nangis tiap hari cuma belajar SKD,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354837084315834,"1,29E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:43 +0000 2025,2,Bukan malah lu jutekin itu iship. Gue ampe kasian denger iship cerita kalo dijutekin DU. Inget kita semua yg senior itu cuma beda jam terbang aja. Gausah merasa paling diatas. Kasian iship mau belajar jd takut.,"1,98E+18",,apralzolam,in,,0,0,0,https://x.com/undefined/status/1978354837008822644,"1,27E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:42 +0000 2025,0,Rabu tanggal 08 Oktober 2025 bertempat di SD Negeri 22 Balohan telah dilaksanakan kegiatan peninjauan langsung progres pembangunan SD Negeri 22 Balohan Kota Sabang yang termasuk dalam bantuan pemerintah Program Revitalisasi Satuan Pendidikan Tahun 2025. https://t.co/8MoB2wbGVA,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354832340640125,"1,37E+18",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 06:58:42 +0000 2025,0,Gaji kecil tapi harus ngadepin ratusan anak Sekali ngajar bisa 20-40 siswa dengan sifat dan kelakuan beragam Rawan kena tuntutan hukum dari orang tua siswa tolol. Sehat-sehat guru-guru,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354832101556715,"5,47E+08",,Kabupaten_Malang,
"1,98E+18",Wed Oct 15 07:15:27 +0000 2025,0,tp gkpp apapun hasilnya aku siap menerima zzz krn didikan pak bukhori nilainy persis ukuran sepatuku dan ditempel di kantor guru,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978359047221924084,"1,3E+18",,Kabupaten_Ngawi,
"1,98E+18",Wed Oct 15 07:15:27 +0000 2025,0,@bebas_sugar @thoriqatuna Better cari pondok yg akreditasi bagus. Pendidikan tetep dinomorsatukan selain pembelajaran agama. Bayar mahal dikit gpp,"1,98E+18",,bebas_sugar,in,,0,0,0,https://x.com/undefined/status/1978359047221830055,"9,02E+08",,Kabupaten_Ngawi,
"1,98E+18",Wed Oct 15 07:15:25 +0000 2025,0,Anak sekolah udah boleh merokok di sekolah?,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978359036425756800,"1,42E+09",,Kabupaten_Ngawi,
"1,98E+18",Wed Oct 15 07:15:24 +0000 2025,0,Setahun program MBG berjalan perubahan fisik dan perilaku siswa makin nyata bahkan siswa yg bernama Fikri kelas 3B sekarang sudah bisa menabung dari uang jajannya berkat adanya MBG . Investasi cerdas untuk Generasi masa depan️ https://t.co/QAuJreoiod,"1,98E+18",https://pbs.twimg.com/media/G3SLDTPbAAAH-03.jpg,,in,,0,0,0,https://x.com/undefined/status/1978359033321906307,"4,19E+09",,Kabupaten_Ngawi,
"1,98E+18",Wed Oct 15 07:15:22 +0000 2025,0,Maka akhirnya di provinsi yg baru belajar melek setelah wilayahnya diacak2 penjajah okigarki dan ortu siswa sma 1 cimarga yg sontoloyo.... Jadilah satu sekolah DUNGU BERJEMAAH... https://t.co/7ZaqrUq3zV,"1,98E+18",https://pbs.twimg.com/media/G3SLCmvbIAA3ytf.jpg,,in,,0,0,0,https://x.com/undefined/status/1978359027571528143,"1,43E+18",,Kabupaten_Ngawi,
"1,98E+18",Wed Oct 15 07:15:21 +0000 2025,0,Remember guys setiap feedback dari komunitas global adalah peluang emas untuk meningkatkan kualitas. Mari sambut dengan terbuka dan jadikan bahan koreksi. Disegani Dihormati Dunia https://t.co/wwUZURq1eC,"1,98E+18",https://pbs.twimg.com/media/G3SLCBKa0AAXduJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1978359022160937264,"1,48E+18",,Kabupaten_Ngawi,
"1,98E+18",Wed Oct 15 07:15:21 +0000 2025,0,Keluar kan anaknya dari sekolah suruh ngurus ortunya sendiri lebay bet soalnya Gubernur nya segera turun kan ja udah klhtan bangga sekali non aktifkan guru pdhl anak didiknya yg bermasalah,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978359019711365368,"2,42E+09",,Kabupaten_Ngawi,
